E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.3053	30	-1	EventGenerator/
9.8784	31	e-	EventGenerator	0.065192
	0.31738	31	-1	EventGenerator/
9.8683	32	e-	EventGenerator	0.065124
9.8683	32	gamma	eBrem	-1e+06
	0.44553	32	-1	EventGenerator/eBrem/
9.7682	33	e-	EventGenerator	0.065192
	0.31235	33	-1	EventGenerator/
9.8538	34	e-	EventGenerator	0.065145
	0.30021	34	-1	EventGenerator/
9.8337	35	e-	EventGenerator	0.065257
	0.36961	35	-1	EventGenerator/
9.7503	36	e-	EventGenerator	0.065235
0.0095743	36	gamma	eBrem	0.065154
0.0095743	36	e-	phot	-1e+06
	0.57954	36	-1	EventGenerator/eBrem/phot/
9.7292	37	e-	EventGenerator	0.065174
	0.27096	37	-1	EventGenerator/
8.2744	38	e-	EventGenerator	0.065263
	0.36761	38	-1	EventGenerator/
9.8394	39	e-	EventGenerator	0.065192
	0.46524	39	-1	EventGenerator/
9.8667	40	e-	EventGenerator	0.065144
	0.38159	40	-1	EventGenerator/
9.858	41	e-	EventGenerator	0.065158
	0.28549	41	-1	EventGenerator/
9.8552	42	e-	EventGenerator	0.065136
	0.50461	42	-1	EventGenerator/
9.857	43	e-	EventGenerator	0.065358
	0.38576	43	-1	EventGenerator/
9.7599	44	e-	EventGenerator	0.065128
	0.28338	44	-1	EventGenerator/
9.8316	45	e-	EventGenerator	0.065327
	0.31532	45	-1	EventGenerator/
9.8291	46	e-	EventGenerator	0.065135
9.8291	46	gamma	eBrem	-1e+06
9.8291	46	e-	phot	-1e+06
	0.34726	46	-1	EventGenerator/eBrem/phot/
9.8404	47	e-	EventGenerator	0.065427
	0.37078	47	-1	EventGenerator/
9.8705	48	e-	EventGenerator	0.065133
	0.28662	48	-1	EventGenerator/
9.8056	49	e-	EventGenerator	0.065159
	0.26072	49	-1	EventGenerator/
9.8739	50	e-	EventGenerator	0.065167
	0.39074	50	-1	EventGenerator/
9.8474	51	e-	EventGenerator	0.06513
	0.25711	51	-1	EventGenerator/
9.8641	52	e-	EventGenerator	0.06519
	0.33339	52	-1	EventGenerator/
9.847	53	e-	EventGenerator	0.065198
	0.30801	53	-1	EventGenerator/
9.8611	54	e-	EventGenerator	0.065195
	0.34097	54	-1	EventGenerator/
9.8626	55	e-	EventGenerator	0.06517
	0.44252	55	-1	EventGenerator/
9.8525	56	e-	EventGenerator	0.065145
	0.63346	56	-1	EventGenerator/
9.8204	57	e-	EventGenerator	0.065201
	0.29155	57	-1	EventGenerator/
9.8015	58	e-	EventGenerator	0.065176
	0.28838	58	-1	EventGenerator/
9.8453	59	e-	EventGenerator	0.065141
	0.31211	59	-1	EventGenerator/
9.8352	60	e-	EventGenerator	0.065252
9.8352	60	e-	eIoni	-1e+06
	0.39562	60	-1	EventGenerator/eIoni/
9.824	61	e-	EventGenerator	0.065125
	0.37057	61	-1	EventGenerator/
9.8635	62	e-	EventGenerator	0.06514
	0.29825	62	-1	EventGenerator/
9.8417	63	e-	EventGenerator	0.065126
	0.27619	63	-1	EventGenerator/
9.8451	64	e-	EventGenerator	0.065231
	0.29447	64	-1	EventGenerator/
9.8565	65	e-	EventGenerator	0.06515
	0.34332	65	-1	EventGenerator/
9.4233	66	e-	EventGenerator	0.06514
0.41816	66	gamma	eBrem	0.065134
0.41816	66	gamma	eBrem	-1e+06
	0.28491	66	-1	EventGenerator/eBrem/eBrem/
9.8705	67	e-	EventGenerator	0.065221
	0.29549	67	-1	EventGenerator/
9.8381	68	e-	EventGenerator	0.065128
	0.29611	68	-1	EventGenerator/
9.8598	69	e-	EventGenerator	0.065153
	0.28426	69	-1	EventGenerator/
9.7052	70	e-	EventGenerator	0.065213
	0.26385	70	-1	EventGenerator/
9.863	71	e-	EventGenerator	0.065185
	0.34743	71	-1	EventGenerator/
9.8421	72	e-	EventGenerator	0.065203
	0.57016	72	-1	EventGenerator/
9.5497	73	e-	EventGenerator	0.065893
9.5497	73	gamma	eBrem	-1e+06
9.5497	73	e-	phot	-1e+06
	0.38057	73	-1	EventGenerator/eBrem/phot/
9.757	74	e-	EventGenerator	0.065165
9.757	74	gamma	eBrem	-1e+06
	0.28878	74	-1	EventGenerator/eBrem/
9.8627	75	e-	EventGenerator	0.065154
	0.30329	75	-1	EventGenerator/
9.856	76	e-	EventGenerator	0.065248
	0.35662	76	-1	EventGenerator/
9.8396	77	e-	EventGenerator	0.065219
	0.27752	77	-1	EventGenerator/
9.8636	78	e-	EventGenerator	0.065383
	0.63691	78	-1	EventGenerator/
9.8289	79	e-	EventGenerator	0.06514
9.8289	79	gamma	eBrem	-1e+06
	0.35713	79	-1	EventGenerator/eBrem/
9.8468	80	e-	EventGenerator	0.065124
	0.39266	80	-1	EventGenerator/
9.8603	81	e-	EventGenerator	0.065175
	0.38398	81	-1	EventGenerator/
9.8429	82	e-	EventGenerator	0.065192
