E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
2.8812	82	e-	EventGenerator	0.065919
0.82089	82	gamma	eBrem	0.067569
	0.31309	82	-1	EventGenerator/eBrem/
8.6352	83	e-	EventGenerator	0.069176
	0.45157	83	-1	EventGenerator/
8.7091	85	e-	EventGenerator	0.06772
0.21091	85	gamma	eBrem	0.065393
	0.31486	85	-1	EventGenerator/eBrem/
8.8758	86	e-	EventGenerator	0.06602
	0.27895	86	-1	EventGenerator/
8.6837	88	e-	EventGenerator	0.065225
0.10339	88	gamma	eBrem	0.065745
	0.32631	88	-1	EventGenerator/eBrem/
8.8389	90	e-	EventGenerator	0.06918
	0.43017	90	-1	EventGenerator/
8.8371	91	e-	EventGenerator	0.065906
	0.39538	91	-1	EventGenerator/
8.3806	92	e-	EventGenerator	0.066526
0.50615	92	gamma	eBrem	0.065182
	0.44168	92	-1	EventGenerator/eBrem/
7.3306	93	e-	EventGenerator	0.065179
	0.44931	93	-1	EventGenerator/
7.6061	94	e-	EventGenerator	0.069325
7.6061	94	gamma	eBrem	-1e+06
	0.40835	94	-1	EventGenerator/eBrem/
5.5155	95	e-	EventGenerator	0.066546
1.5012	95	gamma	eBrem	0.065098
1.6511	95	gamma	eBrem	0.06559
	0.31152	95	-1	EventGenerator/eBrem/eBrem/
8.7084	96	e-	EventGenerator	0.069738
	0.038407	96	-1	EventGenerator/
7.3406	97	e-	EventGenerator	0.066931
	0.3362	97	-1	EventGenerator/
8.3579	98	e-	EventGenerator	0.065368
	0.26828	98	-1	EventGenerator/
8.7456	99	e-	EventGenerator	0.065188
	0.3316	99	-1	EventGenerator/
6.1692	100	e-	EventGenerator	0.065659
2.3622	100	gamma	eBrem	0.066082
	0.31537	100	-1	EventGenerator/eBrem/
8.0057	101	e-	EventGenerator	0.065646
0.3301	101	gamma	eBrem	0.065819
	0.28376	101	-1	EventGenerator/eBrem/
8.4982	102	e-	EventGenerator	0.066482
	0.62042	102	-1	EventGenerator/
8.1402	104	e-	EventGenerator	0.067473
	0.32307	104	-1	EventGenerator/
9.0065	105	e-	EventGenerator	0.067245
9.0065	105	gamma	eBrem	-1e+06
	0.38517	105	-1	EventGenerator/eBrem/
8.8534	106	e-	EventGenerator	0.065728
	0.31579	106	-1	EventGenerator/
2.6359	107	gamma	eBrem	0.066604
8.8996	111	e-	EventGenerator	0.065197
	0.28413	111	-1	EventGenerator/
7.2584	113	e-	EventGenerator	0.066416
	0.40546	113	-1	EventGenerator/
8.4179	114	e-	EventGenerator	0.065566
	0.41569	114	-1	EventGenerator/
8.8834	115	e-	EventGenerator	0.066929
	0.32305	115	-1	EventGenerator/
