E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
2.5854	4219	proton	EventGenerator	30.425
2.1598	4220	proton	EventGenerator	30.979
2.472	4253	proton	EventGenerator	30.577
2.7902	4320	proton	EventGenerator	30.078
2.8185	4329	proton	EventGenerator	30.042
2.7287	4371	proton	EventGenerator	30.261
2.336	4372	proton	EventGenerator	30.74
2.7489	4435	proton	EventGenerator	29.94
2.9841	4533	proton	EventGenerator	29.93
2.6839	4570	proton	EventGenerator	30.09
2.6239	4571	proton	EventGenerator	30.284
2.3273	4584	proton	EventGenerator	30.668
2.5305	4663	proton	EventGenerator	30.368
2.6719	4782	proton	EventGenerator	30.255
2.6916	4823	proton	EventGenerator	30.203
2.9061	4860	proton	EventGenerator	29.984
2.8165	4879	proton	EventGenerator	30.007
2.792	4913	proton	EventGenerator	30.086
2.7567	4943	proton	EventGenerator	30.193
2.593	4970	proton	EventGenerator	30.349
3.1278	5007	proton	EventGenerator	29.663
2.4043	5050	proton	EventGenerator	30.734
2.7892	5051	proton	EventGenerator	30.069
2.8556	5111	proton	EventGenerator	29.998
2.9614	5258	proton	EventGenerator	29.884
2.6404	5263	proton	EventGenerator	30.234
3.0155	5279	proton	EventGenerator	29.774
3.0408	5280	proton	EventGenerator	29.807
2.9561	5443	proton	EventGenerator	29.834
2.8735	5461	proton	EventGenerator	29.986
2.5755	5505	proton	EventGenerator	30.358
2.4629	5517	proton	EventGenerator	30.649
2.6046	5534	proton	EventGenerator	30.329
2.6809	5538	proton	EventGenerator	30.316
2.5963	5608	proton	EventGenerator	30.448
2.1704	5685	proton	EventGenerator	30.945
2.9997	5699	proton	EventGenerator	29.939
2.4122	5728	proton	EventGenerator	30.669
2.4547	5820	proton	EventGenerator	30.52
2.6658	5822	proton	EventGenerator	30.212
2.726	5829	proton	EventGenerator	30.103
2.5118	5848	proton	EventGenerator	30.424
2.4923	5853	proton	EventGenerator	30.495
2.7416	5883	proton	EventGenerator	30.075
2.9155	5885	proton	EventGenerator	29.91
2.7477	5928	proton	EventGenerator	30.124
2.5559	5992	proton	EventGenerator	30.351
2.7886	6000	proton	EventGenerator	30.069
2.7059	6016	proton	EventGenerator	30.195
2.5178	6022	proton	EventGenerator	30.403
2.5074	6108	proton	EventGenerator	30.411
2.3909	6140	proton	EventGenerator	30.603
2.7403	6184	proton	EventGenerator	30.199
2.6669	6187	proton	EventGenerator	30.36
2.4469	6218	proton	EventGenerator	30.629
2.6741	6247	proton	EventGenerator	30.305
2.7971	6354	proton	EventGenerator	30.063
2.3081	6362	proton	EventGenerator	30.727
2.7115	6370	proton	EventGenerator	30.231
2.2584	6385	proton	EventGenerator	30.879
2.7612	6514	proton	EventGenerator	30.181
2.824	6532	proton	EventGenerator	30.006
2.7974	6576	proton	EventGenerator	30.24
