E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
5.9521	4757	proton	EventGenerator	18.012
5.9764	4772	proton	EventGenerator	18.004
5.9597	4778	proton	EventGenerator	18.014
5.9161	4791	proton	EventGenerator	17.99
5.994	4825	proton	EventGenerator	17.972
5.8026	4841	proton	EventGenerator	18.148
5.8396	4847	proton	EventGenerator	18.097
5.9485	4865	proton	EventGenerator	18.077
5.9469	4869	proton	EventGenerator	18.044
5.9499	4871	proton	EventGenerator	18.009
5.9686	4883	proton	EventGenerator	17.953
5.8244	4899	proton	EventGenerator	18.112
6.0882	4906	proton	EventGenerator	17.908
5.9697	4914	proton	EventGenerator	17.97
6.0036	4932	proton	EventGenerator	17.969
6.0427	4945	proton	EventGenerator	17.948
5.9058	4964	proton	EventGenerator	18.056
6.1221	4965	proton	EventGenerator	17.882
5.9582	4967	proton	EventGenerator	18.064
6.2116	4972	proton	EventGenerator	17.844
5.7568	4990	proton	EventGenerator	18.084
6.1432	5008	proton	EventGenerator	17.929
5.7922	5019	proton	EventGenerator	18.064
5.8239	5045	proton	EventGenerator	18.122
6.0728	5046	proton	EventGenerator	17.917
5.8163	5050	proton	EventGenerator	18.111
5.8393	5058	proton	EventGenerator	18.078
5.9928	5059	proton	EventGenerator	18.002
5.9214	5060	proton	EventGenerator	18.027
5.8386	5072	proton	EventGenerator	18.083
5.9513	5074	proton	EventGenerator	18.028
6.0168	5080	proton	EventGenerator	17.981
6.109	5087	proton	EventGenerator	17.904
6.1132	5106	proton	EventGenerator	17.93
5.9869	5107	proton	EventGenerator	18.038
5.9168	5121	proton	EventGenerator	18.006
6.0095	5132	proton	EventGenerator	17.974
5.8801	5137	proton	EventGenerator	18.01
5.9769	5144	proton	EventGenerator	18.03
5.9049	5148	proton	EventGenerator	18.073
5.6996	5208	proton	EventGenerator	18.167
5.9722	5213	proton	EventGenerator	17.981
6.1074	5215	proton	EventGenerator	17.946
5.9201	5221	proton	EventGenerator	18.019
6.0282	5244	proton	EventGenerator	18.003
5.8609	5256	proton	EventGenerator	18.034
5.9009	5264	proton	EventGenerator	18.056
5.9166	5281	proton	EventGenerator	18.018
5.8471	5289	proton	EventGenerator	18.03
5.8571	5303	proton	EventGenerator	18.035
6.0732	5315	proton	EventGenerator	17.94
5.9982	5316	proton	EventGenerator	18.005
5.88	5322	proton	EventGenerator	18.051
6.252	5360	proton	EventGenerator	17.806
5.8455	5368	proton	EventGenerator	18.04
5.9821	5379	proton	EventGenerator	17.977
5.9744	5380	proton	EventGenerator	18.003
5.8562	5384	proton	EventGenerator	17.992
6.0092	5388	proton	EventGenerator	17.965
5.9142	5401	proton	EventGenerator	18.048
5.8548	5414	proton	EventGenerator	18.094
6.0467	5455	proton	EventGenerator	17.857
5.9921	5480	proton	EventGenerator	17.954
5.6177	5483	proton	EventGenerator	18.243
5.8743	5505	proton	EventGenerator	18.024
5.8776	5518	proton	EventGenerator	18.057
5.9583	5543	proton	EventGenerator	17.991
5.9905	5557	proton	EventGenerator	17.972
5.8978	5563	proton	EventGenerator	18.015
5.7586	5601	proton	EventGenerator	18.115
5.759	5612	proton	EventGenerator	18.138
6.0278	5613	proton	EventGenerator	17.986
6.0095	5614	proton	EventGenerator	18.018
5.8514	5638	proton	EventGenerator	18.042
5.8226	5640	proton	EventGenerator	18.042
6.0508	5644	proton	EventGenerator	18.01
6.0018	5697	proton	EventGenerator	17.92
6.0182	5701	proton	EventGenerator	17.987
6.0081	5708	proton	EventGenerator	17.975
6.0164	5722	proton	EventGenerator	17.961
5.8531	5727	proton	EventGenerator	18.119
6.1281	5735	proton	EventGenerator	17.908
5.9654	5738	proton	EventGenerator	18.026
6.0003	5750	proton	EventGenerator	18.002
5.9253	5756	proton	EventGenerator	18.06
5.883	5793	proton	EventGenerator	18.039
6.021	5797	proton	EventGenerator	17.973
5.8179	5805	proton	EventGenerator	18.155
6.0038	5811	proton	EventGenerator	17.944
5.8217	5812	proton	EventGenerator	18.048
6.0262	5817	proton	EventGenerator	17.95
6.0359	5825	proton	EventGenerator	17.974
5.7116	5836	proton	EventGenerator	18.166
5.8181	5847	proton	EventGenerator	18.084
5.7537	5856	proton	EventGenerator	18.123
6.0422	5890	proton	EventGenerator	17.949
5.9368	5897	proton	EventGenerator	18.006
5.9846	5899	proton	EventGenerator	17.945
6.1397	5904	proton	EventGenerator	17.886
6.0809	5921	proton	EventGenerator	17.932
5.7616	5961	proton	EventGenerator	18.14
5.7573	5966	proton	EventGenerator	18.106
5.7763	5974	proton	EventGenerator	18.103
5.9189	5987	proton	EventGenerator	18.022
6.0346	5997	proton	EventGenerator	17.907
5.9805	6004	proton	EventGenerator	17.97
5.8966	6005	proton	EventGenerator	18.074
5.9672	6009	proton	EventGenerator	18.012
5.817	6020	proton	EventGenerator	18.079
5.9187	6035	proton	EventGenerator	18.064
5.7621	6055	proton	EventGenerator	18.142
5.9034	6066	proton	EventGenerator	18.052
5.9821	6071	proton	EventGenerator	17.973
5.8888	6073	proton	EventGenerator	18.098
5.7864	6074	proton	EventGenerator	18.111
5.9059	6085	proton	EventGenerator	18.059
6.0604	6096	proton	EventGenerator	17.947
5.8473	6112	proton	EventGenerator	18.064
5.9079	6133	proton	EventGenerator	18.058
5.7277	6140	proton	EventGenerator	18.192
5.8273	6154	proton	EventGenerator	18.086
6.0384	6155	proton	EventGenerator	17.977
5.8804	6192	proton	EventGenerator	18.019
5.887	6196	proton	EventGenerator	18.031
5.8552	6204	proton	EventGenerator	18.008
5.9437	6230	proton	EventGenerator	18.014
5.8558	6239	proton	EventGenerator	18.052
6.0184	6241	proton	EventGenerator	17.956
5.9413	6245	proton	EventGenerator	18.002
6.0012	6248	proton	EventGenerator	17.965
5.9086	6253	proton	EventGenerator	17.998
5.8152	6271	proton	EventGenerator	18.129
5.9262	6290	proton	EventGenerator	18.029
6.026	6300	proton	EventGenerator	17.985
5.964	6328	proton	EventGenerator	17.985
6.0546	6354	proton	EventGenerator	17.946
5.8453	6356	proton	EventGenerator	18.062
6.0275	6378	proton	EventGenerator	17.932
5.898	6389	proton	EventGenerator	18.018
6.0619	6393	proton	EventGenerator	17.958
5.7994	6399	proton	EventGenerator	18.11
5.7787	6418	proton	EventGenerator	18.07
6.1024	6433	proton	EventGenerator	17.898
5.7914	6434	proton	EventGenerator	18.132
6.1052	6445	proton	EventGenerator	17.921
5.9057	6450	proton	EventGenerator	18.047
6.0884	6451	proton	EventGenerator	17.944
6.0541	6466	proton	EventGenerator	17.929
5.9658	6472	proton	EventGenerator	17.964
6.1141	6474	proton	EventGenerator	17.905
6.1248	6485	proton	EventGenerator	17.88
5.9404	6486	proton	EventGenerator	18.029
6.1081	6489	proton	EventGenerator	17.927
5.9838	6500	proton	EventGenerator	17.968
5.7803	6508	proton	EventGenerator	18.107
5.9466	6527	proton	EventGenerator	18.004
